ID	Condition	Scenario	CurrentTime	Studypart	Code	TrialType	Delay	Picture	Trialnumber	RT	Stage_number	Stage	Y_coordinate	RespCorrect	Congruency	Session
B (example)	1	None	2023-09-01/16:29:10	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Wine/w_07_1_2_t.jpg	38	0.3845490999519825	3	push3	-0.54958	0	congruent	2
B (example)	1	None	2023-09-01/16:29:10	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Wine/w_07_1_2_t.jpg	38	0.4007802000269294	4	push4	-0.70584	0	congruent	2
B (example)	1	None	2023-09-01/16:29:10	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Wine/w_07_1_2_t.jpg	38	0.4330500999931246	4	stage_final	-0.95584	1	congruent	2
B (example)	1	None	2023-09-01/16:29:11	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	39	0.001088300021365285	1	baseline	-5e-05	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:11	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	39	0.3664563000202179	2	push1	-0.24492	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:11	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	39	0.3833540000487119	3	push2	-0.36992	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:11	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	39	0.3994650000240654	4	push3	-0.50271	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:11	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	39	0.4327939001377672	5	push4	-0.75271	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:11	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	39	0.46641590003855526	5	stage_final	-1.0	1	incongruent	2
B (example)	1	None	2023-09-01/16:29:12	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	40	0.0012151000555604696	1	baseline	-5e-05	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:12	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	40	0.3337742001749575	2	push1	-0.24492	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:12	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	40	0.3506154001224786	3	push2	-0.36992	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:12	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	40	0.38338969997130334	4	push3	-0.6199	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:12	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	40	0.4001233000308275	5	push4	-0.75271	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:12	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	40	0.4326720000244677	5	stage_final	-1.0	1	incongruent	2
B (example)	1	None	2023-09-01/16:29:13	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_06_1_2_t.jpg	41	0.0006643000524491072	1	baseline	-5e-05	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:13	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_06_1_2_t.jpg	41	0.5003867999184877	2	pull1	0.27611	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:13	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_06_1_2_t.jpg	41	0.5176283998880535	3	pull2	0.41674	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:13	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_06_1_2_t.jpg	41	0.5337751000188291	4	pull3	0.57302	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:13	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_06_1_2_t.jpg	41	0.5671457001008093	5	pull4	0.82303	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:13	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_06_1_2_t.jpg	41	0.5999656999483705	5	stage_final	1.0	1	incongruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_7_1_t.jpg	42	0.0009816000238060951	1	baseline	-5e-05	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_7_1_t.jpg	42	0.33224410004913807	2	push2	-0.30742	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_7_1_t.jpg	42	0.3653057999908924	3	push3	-0.5574	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_7_1_t.jpg	42	0.39936739997938275	4	push4	-0.8074	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_7_1_t.jpg	42	0.4147489999886602	4	stage_final	-0.96365	1	incongruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Beer/b_09_1_t.jpg	43	0.0007839999161660671	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Beer/b_09_1_t.jpg	43	0.4010266999248415	2	push1	-0.24492	0	congruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Beer/b_09_1_t.jpg	43	0.41685219993814826	3	push2	-0.40117	0	congruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Beer/b_09_1_t.jpg	43	0.43372620013542473	4	push3	-0.52615	0	congruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Beer/b_09_1_t.jpg	43	0.46696779993362725	5	push4	-0.75271	0	congruent	2
B (example)	1	None	2023-09-01/16:29:14	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Beer/b_09_1_t.jpg	43	0.49956590007059276	5	stage_final	-1.0	1	congruent	2
B (example)	1	None	2023-09-01/16:29:15	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	44	0.0008612999226897955	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:15	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	44	0.500246699899435	2	pull2	0.30736	0	congruent	2
B (example)	1	None	2023-09-01/16:29:15	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	44	0.5339569000061601	3	pull3	0.5574	0	congruent	2
B (example)	1	None	2023-09-01/16:29:15	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	44	0.5500578000210226	4	pull4	0.71365	0	congruent	2
B (example)	1	None	2023-09-01/16:29:15	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	44	0.5826401999220252	4	stage_final	0.96365	1	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.0010458000469952822	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.28361600008793175	2	push1	-0.25274	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.30110140005126595	3	push2	-0.37774	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.31714969989843667	4	push3	-0.51052	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.3508335999213159	5	push4	-0.79178	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.4337442999240011	6	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.5506472000852227	7	pull1	0.21361	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.5681886000093073	8	pull2	0.33861	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.6006642999127507	9	pull3	0.58865	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.6174353000242263	10	pull4	0.7449	0	congruent	2
B (example)	1	None	2023-09-01/16:29:16	ASSESSMENT	MINIAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_8_1_t.jpg	45	0.6502284999005497	10	stage_final	0.9949	1	congruent	2
B (example)	1	None	2023-09-01/16:29:17	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_8_1_t.jpg	46	0.0009230999276041985	1	baseline	-5e-05	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:17	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_8_1_t.jpg	46	0.31714980001561344	2	push1	-0.21367	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:17	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_8_1_t.jpg	46	0.3341434998437762	3	push2	-0.33867	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:17	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_8_1_t.jpg	46	0.36765919998288155	4	push3	-0.6199	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:17	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_8_1_t.jpg	46	0.38419470004737377	5	push4	-0.7449	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:17	ASSESSMENT	MINIAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_8_1_t.jpg	46	0.41725429985672235	5	stage_final	-0.9949	1	incongruent	2
B (example)	1	None	2023-09-01/16:29:18	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_08_1_2_t.jpg	47	0.0006838999688625336	1	baseline	-5e-05	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:18	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_08_1_2_t.jpg	47	0.5175892000552267	2	pull1	0.27611	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:18	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_08_1_2_t.jpg	47	0.5336533000227064	3	pull2	0.43236	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:18	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_08_1_2_t.jpg	47	0.5505822000559419	4	pull3	0.5574	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:18	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_08_1_2_t.jpg	47	0.5833200998604298	5	pull4	0.82303	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:18	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_08_1_2_t.jpg	47	0.6161879000719637	5	stage_final	1.0	1	incongruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_8_1_t.jpg	48	0.0008418001234531403	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_8_1_t.jpg	48	0.3331938001792878	2	push1	-0.21367	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_8_1_t.jpg	48	0.35035790014080703	3	push2	-0.33867	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_8_1_t.jpg	48	0.38334000017493963	4	push3	-0.6199	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_8_1_t.jpg	48	0.4003192000091076	5	push4	-0.7449	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_8_1_t.jpg	48	0.4324992001056671	5	stage_final	-0.9949	1	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	49	0.0013114998582750559	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	49	0.38380969990976155	2	push1	-0.21367	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	49	0.4006876000203192	3	push2	-0.33867	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	49	0.435265899868682	4	push3	-0.58865	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	49	0.4514241998549551	5	push4	-0.7449	0	congruent	2
B (example)	1	None	2023-09-01/16:29:19	ASSESSMENT	MINIAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	49	0.4832307000178844	5	stage_final	-0.9949	1	congruent	2
B (example)	1	None	2023-09-01/16:29:20	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_10_1_3_t.jpg	50	0.0006055999547243118	1	baseline	-5e-05	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:20	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_10_1_3_t.jpg	50	0.38418999989517033	2	pull1	0.27611	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:20	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_10_1_3_t.jpg	50	0.400516000110656	3	pull2	0.40111	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:20	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_10_1_3_t.jpg	50	0.41745839989744127	4	pull3	0.52615	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:20	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_10_1_3_t.jpg	50	0.45028189988806844	5	pull4	0.77615	0	incongruent	2
B (example)	1	None	2023-09-01/16:29:20	ASSESSMENT	MINIAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Wine/w_10_1_3_t.jpg	50	0.482666099909693	5	stage_final	1.0	1	incongruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_35_4_t.jpg	51	0.0009788998868316412	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_35_4_t.jpg	51	0.5504097000230104	2	pull2	0.30736	0	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_35_4_t.jpg	51	0.5833048999775201	3	pull3	0.56521	0	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_35_4_t.jpg	51	0.6004158998839557	4	pull4	0.72146	0	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_35_4_t.jpg	51	0.6324453998822719	4	stage_final	0.97147	1	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_14_2_t.jpg	52	0.0007438999600708485	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_14_2_t.jpg	52	0.400134899886325	2	pull1	0.21361	0	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_14_2_t.jpg	52	0.4168453000020236	3	pull2	0.33861	0	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_14_2_t.jpg	52	0.45023129996843636	4	pull3	0.58865	0	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_14_2_t.jpg	52	0.4666225998662412	5	pull4	0.71365	0	congruent	2
B (example)	1	None	2023-09-01/16:29:23	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Sparkling/s_14_2_t.jpg	52	0.499143699882552	5	stage_final	0.96365	1	congruent	2
B (example)	1	None	2023-09-01/16:29:24	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_54_4_3_t.jpg	53	0.0009546999353915453	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:24	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_54_4_3_t.jpg	53	0.367375300033018	2	pull1	0.24486	0	congruent	2
B (example)	1	None	2023-09-01/16:29:24	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_54_4_3_t.jpg	53	0.38365440000779927	3	pull2	0.36986	0	congruent	2
B (example)	1	None	2023-09-01/16:29:24	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_54_4_3_t.jpg	53	0.41694219992496073	4	pull3	0.62771	0	congruent	2
B (example)	1	None	2023-09-01/16:29:24	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_54_4_3_t.jpg	53	0.43382090004161	5	pull4	0.75271	0	congruent	2
B (example)	1	None	2023-09-01/16:29:24	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_54_4_3_t.jpg	53	0.46623419993557036	5	stage_final	1.0	1	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_19_1_2_t.jpg	54	0.0008662999607622623	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_19_1_2_t.jpg	54	0.28375099995173514	2	pull2	0.30736	0	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_19_1_2_t.jpg	54	0.3171361000277102	3	pull3	0.5574	0	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_19_1_2_t.jpg	54	0.35059239994734526	4	pull4	0.81521	0	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_19_1_2_t.jpg	54	0.3831082000397146	4	stage_final	1.0	1	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_13_1_1_t.jpg	55	0.0007919000927358866	1	baseline	-5e-05	0	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_13_1_1_t.jpg	55	0.2840227000415325	2	pull1	0.24486	0	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_13_1_1_t.jpg	55	0.3003632000181824	3	pull2	0.36986	0	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_13_1_1_t.jpg	55	0.3335097001399845	4	pull3	0.6199	0	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_13_1_1_t.jpg	55	0.3505591000430286	5	pull4	0.7449	0	congruent	2
B (example)	1	None	2023-09-01/16:29:25	TRAINING	TRAINAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_personalization/non_alcoholic/Water/wa_13_1_1_t.jpg	55	0.38309120014309883	5	stage_final	0.9949	1	congruent	2
B (example)	1	None	2023-09-01/16:29:26	TRAINING	TRAINAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_personalization/alcoholic/Beer/b_27_2_t.jpg	56	0.0005906999576836824	1	baseline	-5e-05	0	congruent	2
